Folder,Form,RecordPosition,AuditAction,error
Follow-up_Week 24 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
Follow-up_Week 24 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
Follow-up_Week 32 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
Follow-up_Week 32 (1),,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Follow-up_Week 32 (1),,2.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Follow-up_Week 32 (1),,3.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Follow-up_Week 32 (1),,4.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Follow-up_Week 32 (1),,5.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Follow-up_Week 32 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
Follow-up_Week 32 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
Follow-up_Week 32 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
Follow-up_Week 40 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
Follow-up_Week 40 (1),,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Follow-up_Week 40 (1),,2.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Follow-up_Week 40 (1),,3.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Follow-up_Week 40 (1),,4.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Follow-up_Week 40 (1),,5.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Follow-up_Week 40 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
Follow-up_Week 40 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
Follow-up_Week 40 (1),,1.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
Follow-up_Week 40 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
Follow-up_Week 40 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
Follow-up_Week 40 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
Follow-up_Week 40 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
Follow-up_Week 40 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
Follow-up_Week 48 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
Follow-up_Week 48 (1),,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Follow-up_Week 48 (1),,2.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Follow-up_Week 48 (1),,3.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Follow-up_Week 48 (1),,4.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Follow-up_Week 48 (1),,5.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Follow-up_Week 48 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
Follow-up_Week 48 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
Follow-up_Week 48 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
Follow-up_Week 48 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
Follow-up_Week 48 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
Follow-up_Week 8 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
Follow-up_Week 8 (1),,1.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
Follow-up_Week 8 (1),,2.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
Follow-up_Week 8 (1),,3.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
Follow-up_Week 8 (1),,4.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
Follow-up_Week 8 (1),,5.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
Follow-up_Week 8 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
Follow-up_Week 8 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
Follow-up_Week 8 (1),,1.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
Follow-up_Week 8 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
Follow-up_Week 8 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
Follow-up_Week 8 (1),,1.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
Prior or Concomitant Medication (1),,16.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Prior or Concomitant Medication (1),,17.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Prior or Concomitant Medication (1),,18.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Prior or Concomitant Medication (1),,19.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Prior or Concomitant Medication (1),,20.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Prior or Concomitant Medication (1),,21.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Prior or Concomitant Medication (1),,76.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Procedures (1),,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Screening,,4.0,Amendment Manager: Record Inactivated.,None is not of type 'string'
Screening,,4.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
Screening,,1.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
Screening,,11.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Screening,,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Screening,,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Screening,,4.0,Record Inactivated.,None is not of type 'string'
Survival (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
Unplanned Visit (11),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
Unplanned Visit (11),,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Unplanned Visit (11),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
Unplanned Visit (11),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
Unplanned Visit (12),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
Unplanned Visit (12),,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Unplanned Visit (12),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
Unplanned Visit (12),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
Unplanned Visit (14),,nan,DataPage Inactivated.,None is not of type 'string'
Unplanned Visit (14),,1.0,Record Inactivated.,None is not of type 'string'
Unplanned Visit (14),,2.0,Record Inactivated.,None is not of type 'string'
Unplanned Visit (14),,3.0,Record Inactivated.,None is not of type 'string'
Unplanned Visit (14),,4.0,Record Inactivated.,None is not of type 'string'
Unplanned Visit (14),,5.0,Record Inactivated.,None is not of type 'string'
Unplanned Visit (14),,3.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
Unplanned Visit (14),,7.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Unplanned Visit (14),,8.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Unplanned Visit (14),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
Unplanned Visit (14),,nan,DataPage Inactivated.,None is not of type 'string'
Unplanned Visit (15),,3.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
Unplanned Visit (16),,4.0,Record Inactivated.,None is not of type 'string'
Unplanned Visit (16),,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Unplanned Visit (17),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
Unplanned Visit (17),,1.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
Unplanned Visit (17),,2.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
Unplanned Visit (17),,3.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
Unplanned Visit (17),,4.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
Unplanned Visit (17),,nan,DataPage Inactivated.,None is not of type 'string'
Unplanned Visit (17),,1.0,Record Inactivated.,None is not of type 'string'
Unplanned Visit (17),,nan,DataPage Inactivated.,None is not of type 'string'
Unplanned Visit (17),,nan,DataPage Inactivated.,None is not of type 'string'
Unplanned Visit (17),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
Unplanned Visit (17),,nan,DataPage Inactivated.,None is not of type 'string'
Unplanned Visit (17),,1.0,Record Inactivated.,None is not of type 'string'
Unplanned Visit (17),,2.0,Record Inactivated.,None is not of type 'string'
Unplanned Visit (17),,3.0,Record Inactivated.,None is not of type 'string'
Unplanned Visit (17),,4.0,Record Inactivated.,None is not of type 'string'
Unplanned Visit (17),,5.0,Record Inactivated.,None is not of type 'string'
Unplanned Visit (22),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
Unplanned Visit (22),,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Unplanned Visit (22),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
Unplanned Visit (22),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
Unplanned Visit (22),,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Unplanned Visit (22),,2.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Unplanned Visit (22),,3.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Unplanned Visit (22),,4.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Unplanned Visit (22),,5.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Unplanned Visit (3),,6.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W11D7 (1),,1.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W13D1 (1),,4.0,Record Inactivated.,None is not of type 'string'
W13D1 (1),,1.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W16D1 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W16D1 (1),,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W16D1 (1),,2.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W16D1 (1),,3.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W16D1 (1),,4.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W16D1 (1),,5.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W16D1 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W16D1 (1),,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W16D1 (1),,2.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
